session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Record Video,Sex,Student Status,Webcam
62a9e244fd2f5b9839917178,6005331b282af2704b3e9854,RETURNED,2022-06-15 13:45:01.335000,,63673.145731,29,207,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e24736168a71ac8cafb0,616093ab4117242c856402c6,AWAITING REVIEW,2022-06-15 13:44:47.386000,2022-06-15 13:57:40.584000,773.198,26,80,0,100,,39F54BF2,South Africa,South Africa,Unemployed (and job seeking),DATA EXPIRED,South Africa,Yes,Male,Yes,Yes
62a9e2473d49a8dfaa99e717,60290c574980dd7f8e378b84,RETURNED,2022-06-15 13:55:00.080000,,63074.424827,30,226,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e247ef48c5592b822fcd,611df65714334be3b0c67b58,AWAITING REVIEW,2022-06-15 13:44:43.840000,2022-06-15 13:55:51.371000,667.531,28,97,3,97,,39F54BF2,South Africa,South Africa,Full-Time,DATA EXPIRED,South Africa,Yes,Male,No,Yes
62a9e248b83248a5af0a20dd,5f0da6848c9769018bb99f27,RETURNED,2022-06-15 13:44:40.700000,,63693.828234,32,356,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e248d76083084d1abe3f,60eccd4d9b4a0c1f4ab919a4,RETURNED,2022-06-15 13:45:06.824000,,63667.716213,25,192,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e24b63f37d5fc9968b68,616c4409a2bcfe1fdb942117,RETURNED,2022-06-15 13:44:46.743000,,63687.810485,25,266,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e24c186eb60ed146b2e3,5eb6d0b9b0c3f75dfbb5c9e2,RETURNED,2022-06-15 13:44:44.650000,,63689.916088,27,43,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e24c841d1f7bbe7b7fc8,5dd58b43149f5354a6124a41,AWAITING REVIEW,2022-06-15 13:44:44.352000,2022-06-15 13:55:41.351000,656.999,25,349,2,100,,39F54BF2,Portugal,Portugal,Full-Time,Portuguese,Portugal,Yes,Male,No,Yes
62a9e24c8f15fb038fe46a15,5f0cc31363e0816c1b0db7e1,RETURNED,2022-06-15 13:44:52.136000,,63682.458012,42,195,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e25a2d39af8307eccc24,611a7dcc2dbcd2a013c5eccc,RETURNED,2022-06-15 13:55:00.080000,,63074.527679,25,40,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e296e8e9d99ead7ec31f,6151a21b24b1ef1bc130b97d,AWAITING REVIEW,2022-06-15 13:46:02.614000,2022-06-15 14:00:32.558000,869.944,29,84,1,100,,39F54BF2,South Africa,South Africa,DATA EXPIRED,DATA EXPIRED,South Africa,Yes,Male,DATA EXPIRED,Yes
62a9e2aeec5f13c459c0aec1,6122b34317a8129c606afd69,RETURNED,2022-06-15 13:56:22.045000,,62992.595544,26,236,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e2d7100f6a30ffdcf1d9,6103ec2bf88328284fd894bc,RETURNED,2022-06-15 13:57:03.692000,,62950.961515,24,257,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62a9e2ee8b1c88b7b2be83ad,611340ff39a1a78f09bbad75,AWAITING REVIEW,2022-06-15 13:47:31.633000,2022-06-15 14:03:12.045000,940.412,23,133,0,100,,39F54BF2,Portugal,Netherlands,Unemployed (and job seeking),Portuguese,Portugal,Yes,Female,Yes,Yes
62a9e2f1e871280131ac1260,603f6e643234e512fc197ae1,RETURNED,2022-06-15 13:47:44.968000,,63509.712094,33,345,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
